time,gFx,gFy,gFz,gFTotal,label
18.98471785,0.04,-0.611,-0.998,1.171,walk
18.99542379,0.035,-0.604,-1.027,1.192,walk
19.00485373,0.035,-0.603,-1.058,1.218,walk
19.0151999,0.045,-0.612,-1.091,1.252,walk
19.02528572,0.069,-0.63,-1.116,1.283,walk
19.0357089,0.097,-0.655,-1.125,1.305,walk
19.04612875,0.118,-0.679,-1.131,1.324,walk
19.08067274,0.123,-0.681,-1.117,1.314,walk
19.08095598,0.123,-0.681,-1.117,1.314,walk
19.081213,0.123,-0.681,-1.117,1.314,walk
19.08456278,0.108,-0.655,-1.126,1.307,walk
19.09498501,0.092,-0.612,-1.126,1.285,walk
19.10509872,0.073,-0.547,-1.108,1.238,walk
19.11536694,0.06,-0.478,-1.08,1.183,walk
19.12485385,0.06,-0.41,-1.059,1.137,walk
19.13553691,0.073,-0.346,-1.032,1.091,walk
19.14574194,0.096,-0.298,-1.006,1.054,walk
19.17915893,0.198,-0.248,-0.921,0.974,walk
19.17944288,0.198,-0.248,-0.921,0.974,walk
19.17970371,0.198,-0.248,-0.921,0.974,walk
19.18447185,0.224,-0.252,-0.904,0.965,walk
19.19538283,0.237,-0.263,-0.889,0.957,walk
19.20496702,0.239,-0.272,-0.882,0.953,walk
19.21518087,0.23,-0.274,-0.881,0.951,walk
19.22515893,0.212,-0.271,-0.878,0.943,walk
19.23539186,0.193,-0.278,-0.858,0.922,walk
19.24559784,0.176,-0.289,-0.825,0.892,walk
19.25894403,0.158,-0.299,-0.793,0.862,walk
19.28194904,0.139,-0.342,-0.721,0.81,walk
19.28220797,0.139,-0.342,-0.721,0.81,walk
19.28434491,0.129,-0.365,-0.677,0.78,walk
19.30057001,0.115,-0.38,-0.642,0.755,walk
19.30465889,0.104,-0.394,-0.619,0.741,walk
19.3147409,0.1,-0.408,-0.611,0.741,walk
19.32513189,0.101,-0.415,-0.615,0.749,walk
19.335217,0.102,-0.418,-0.626,0.76,walk
19.34528399,0.101,-0.418,-0.642,0.773,walk
19.35878992,0.097,-0.414,-0.653,0.779,walk
19.38115501,0.076,-0.399,-0.68,0.792,walk
19.38143778,0.076,-0.399,-0.68,0.792,walk
19.38427091,0.057,-0.398,-0.707,0.813,walk
19.40032482,0.042,-0.406,-0.724,0.831,walk
19.4045949,0.035,-0.414,-0.732,0.842,walk
19.41467381,0.038,-0.423,-0.744,0.857,walk
19.42502594,0.06,-0.435,-0.76,0.878,walk
19.43479395,0.094,-0.446,-0.784,0.907,walk
19.44557476,0.132,-0.461,-0.823,0.953,walk
19.4782939,0.199,-0.522,-0.936,1.09,walk
19.47851896,0.199,-0.522,-0.936,1.09,walk
19.47873688,0.199,-0.522,-0.936,1.09,walk
19.48417282,0.197,-0.541,-0.986,1.142,walk
19.49480772,0.184,-0.558,-1.025,1.181,walk
19.50476789,0.166,-0.579,-1.052,1.212,walk
19.51488686,0.143,-0.611,-1.065,1.236,walk
19.5249629,0.116,-0.645,-1.078,1.262,walk
19.53512788,0.093,-0.68,-1.08,1.28,walk
19.54526806,0.08,-0.714,-1.07,1.289,walk
19.58026505,0.081,-0.738,-1.011,1.254,walk
19.58048987,0.081,-0.738,-1.011,1.254,walk
19.58070683,0.081,-0.738,-1.011,1.254,walk
19.58408689,0.077,-0.728,-1.024,1.259,walk
19.5945189,0.077,-0.718,-1.041,1.267,walk
19.60445404,0.06,-0.692,-1.068,1.274,walk
19.61504078,0.041,-0.665,-1.099,1.285,walk
19.62490988,0.025,-0.647,-1.122,1.295,walk
19.63501692,-0.008,-0.618,-1.145,1.301,walk
19.64529991,-0.052,-0.576,-1.162,1.298,walk
19.68086481,-0.198,-0.355,-1.153,1.223,walk
19.68114591,-0.198,-0.355,-1.153,1.223,walk
19.68154788,-0.198,-0.355,-1.153,1.223,walk
19.6840148,-0.222,-0.267,-1.118,1.171,walk
19.69465303,-0.227,-0.195,-1.067,1.108,walk
19.70447087,-0.217,-0.148,-1.009,1.043,walk
19.71497679,-0.186,-0.129,-0.945,0.972,walk
19.72455502,-0.14,-0.131,-0.88,0.901,walk
19.73492885,-0.091,-0.149,-0.822,0.84,walk
19.74525404,-0.046,-0.175,-0.769,0.79,walk
19.77803087,0.016,-0.272,-0.678,0.731,walk
19.77838492,0.016,-0.272,-0.678,0.731,walk
19.778687,0.016,-0.272,-0.678,0.731,walk
19.78390503,0.018,-0.298,-0.678,0.741,walk
19.79469585,0.022,-0.319,-0.683,0.754,walk
19.8046639,0.031,-0.332,-0.696,0.772,walk
19.81460905,0.043,-0.34,-0.714,0.792,walk
19.82467294,0.052,-0.356,-0.725,0.809,walk
19.83474684,0.06,-0.38,-0.729,0.824,walk
19.84528303,0.071,-0.408,-0.743,0.851,walk
19.87849784,0.064,-0.468,-0.748,0.885,walk
19.87877703,0.064,-0.468,-0.748,0.885,walk
19.87901688,0.064,-0.468,-0.748,0.885,walk
19.88412476,0.052,-0.476,-0.74,0.881,walk
19.89442873,0.046,-0.485,-0.74,0.886,walk
19.90459776,0.048,-0.495,-0.741,0.892,walk
19.9148159,0.051,-0.501,-0.74,0.895,walk
19.92457771,0.057,-0.502,-0.74,0.896,walk
19.93462992,0.063,-0.504,-0.74,0.898,walk
19.94509077,0.071,-0.512,-0.737,0.9,walk
19.98008394,0.065,-0.547,-0.751,0.931,walk
19.98030901,0.065,-0.547,-0.751,0.931,walk
19.98052597,0.065,-0.547,-0.751,0.931,walk
19.98372483,0.061,-0.561,-0.769,0.954,walk
19.99432087,0.064,-0.576,-0.79,0.98,walk
20.004251,0.07,-0.59,-0.815,1.009,walk
20.01451492,0.079,-0.596,-0.844,1.036,walk
20.02472186,0.084,-0.591,-0.878,1.062,walk
20.03430486,0.084,-0.586,-0.913,1.088,walk
20.04485393,0.079,-0.583,-0.95,1.117,walk
20.08262205,0.059,-0.563,-1.055,1.197,walk
20.08284998,0.059,-0.563,-1.055,1.197,walk
20.08307695,0.059,-0.563,-1.055,1.197,walk
20.08479786,0.049,-0.555,-1.088,1.222,walk
20.09383678,0.039,-0.546,-1.121,1.248,walk
20.10430288,0.034,-0.531,-1.142,1.26,walk
20.11420774,0.047,-0.52,-1.141,1.255,walk
20.12427783,0.087,-0.541,-1.124,1.25,walk
20.13430595,0.137,-0.579,-1.104,1.254,walk
20.14493084,0.182,-0.616,-1.071,1.249,walk
20.17743874,0.209,-0.681,-1.006,1.233,walk
20.17768574,0.209,-0.681,-1.006,1.233,walk
20.17790699,0.209,-0.681,-1.006,1.233,walk
20.18337297,0.186,-0.687,-1.007,1.233,walk
20.19372702,0.14,-0.673,-1.023,1.233,walk
20.2041049,0.074,-0.614,-1.034,1.205,walk
20.21423578,0.031,-0.553,-1.003,1.146,walk
20.22430086,0.037,-0.509,-0.954,1.082,walk
20.23410892,0.063,-0.471,-0.922,1.037,walk
20.24468493,0.076,-0.425,-0.895,0.994,walk
20.25811386,0.1,-0.391,-0.858,0.948,walk
20.27981687,0.168,-0.384,-0.816,0.917,walk
20.28006172,0.168,-0.384,-0.816,0.917,walk
20.28345203,0.182,-0.395,-0.81,0.919,walk
20.30101776,0.175,-0.403,-0.813,0.924,walk
20.30378103,0.151,-0.398,-0.809,0.914,walk
20.31559706,0.126,-0.382,-0.797,0.893,walk
20.32401705,0.111,-0.373,-0.786,0.877,walk
20.33396006,0.108,-0.378,-0.783,0.876,walk
20.34468389,0.116,-0.389,-0.78,0.879,walk
20.35790682,0.125,-0.398,-0.767,0.873,walk
20.37975192,0.121,-0.422,-0.703,0.829,walk
20.37999392,0.121,-0.422,-0.703,0.829,walk
20.38340378,0.106,-0.439,-0.667,0.806,walk
20.40060186,0.082,-0.455,-0.632,0.783,walk
20.40372801,0.045,-0.465,-0.589,0.752,walk
20.41532183,0.008,-0.471,-0.541,0.717,walk
20.42388105,-0.014,-0.471,-0.509,0.694,walk
20.43389392,-0.016,-0.454,-0.499,0.675,walk
20.44448805,0.001,-0.436,-0.511,0.672,walk
20.47687483,0.079,-0.394,-0.557,0.687,walk
20.47711372,0.079,-0.394,-0.557,0.687,walk
20.47735071,0.079,-0.394,-0.557,0.687,walk
20.48327589,0.112,-0.391,-0.577,0.706,walk
20.49346185,0.146,-0.396,-0.604,0.737,walk
20.50363994,0.173,-0.41,-0.642,0.781,walk
20.51416993,0.198,-0.439,-0.682,0.835,walk
20.52382374,0.226,-0.477,-0.719,0.892,walk
20.53426385,0.24,-0.508,-0.746,0.934,walk
20.54445601,0.239,-0.534,-0.774,0.97,walk
20.57746291,0.216,-0.657,-0.909,1.142,walk
20.57769489,0.216,-0.657,-0.909,1.142,walk
20.57791185,0.216,-0.657,-0.909,1.142,walk
20.58328986,0.201,-0.689,-0.969,1.206,walk
20.59376788,0.186,-0.711,-1.03,1.265,walk
20.60391474,0.168,-0.732,-1.097,1.329,walk
20.614079,0.145,-0.753,-1.159,1.39,walk
20.62391996,0.122,-0.766,-1.211,1.438,walk
20.63408494,0.093,-0.769,-1.247,1.468,walk
20.64434576,0.065,-0.764,-1.264,1.478,walk
20.67948771,0.024,-0.801,-1.181,1.427,walk
20.67971373,0.024,-0.801,-1.181,1.427,walk
20.67992973,0.024,-0.801,-1.181,1.427,walk
20.68311787,0.007,-0.816,-1.129,1.393,walk
20.69371891,-0.007,-0.842,-1.086,1.374,walk
20.70360899,-0.038,-0.817,-1.034,1.318,walk
20.7139709,-0.075,-0.76,-0.988,1.249,walk
20.72377872,-0.098,-0.71,-0.963,1.2,walk
20.73406386,-0.092,-0.68,-0.944,1.167,walk
20.74406886,-0.073,-0.652,-0.933,1.141,walk
20.78059888,-0.118,-0.442,-0.902,1.011,walk
20.78092003,-0.118,-0.442,-0.902,1.011,walk
20.78121686,-0.118,-0.442,-0.902,1.011,walk
20.78319597,-0.149,-0.373,-0.904,0.989,walk
20.79360986,-0.184,-0.313,-0.907,0.977,walk
20.80337477,-0.211,-0.271,-0.884,0.948,walk
20.81386471,-0.225,-0.24,-0.855,0.916,walk
20.82368684,-0.228,-0.222,-0.83,0.889,walk
20.83423686,-0.225,-0.215,-0.8,0.858,walk
20.844069,-0.212,-0.212,-0.771,0.827,walk
20.85723186,-0.193,-0.212,-0.742,0.795,walk
20.88002491,-0.142,-0.213,-0.702,0.747,walk
20.88028789,-0.142,-0.213,-0.702,0.747,walk
20.88294482,-0.11,-0.229,-0.69,0.735,walk
20.90046597,-0.072,-0.262,-0.684,0.736,walk
20.90325594,-0.038,-0.305,-0.675,0.742,walk
20.91558075,-0.013,-0.348,-0.663,0.749,walk
20.92399073,0.001,-0.385,-0.648,0.754,walk
20.9335928,0,-0.42,-0.634,0.76,walk
20.94402981,-0.001,-0.461,-0.623,0.775,walk
20.97719288,-0.024,-0.568,-0.593,0.821,walk
20.97743797,-0.024,-0.568,-0.593,0.821,walk
20.97767186,-0.024,-0.568,-0.593,0.821,walk
20.9829669,-0.018,-0.604,-0.598,0.85,walk
20.99342585,-0.014,-0.607,-0.613,0.863,walk
21.00358987,-0.004,-0.599,-0.634,0.872,walk
21.01360083,0.023,-0.605,-0.659,0.895,walk
21.02385473,0.058,-0.603,-0.699,0.925,walk
21.03365088,0.081,-0.579,-0.747,0.949,walk
21.04387093,0.097,-0.557,-0.795,0.976,walk
21.08163786,0.133,-0.526,-0.891,1.043,walk
21.08207893,0.133,-0.526,-0.891,1.043,walk
21.08231401,0.139,-0.529,-0.911,1.063,walk
21.08411503,0.139,-0.529,-0.911,1.063,walk
21.09328079,0.143,-0.532,-0.918,1.071,walk
21.10306406,0.143,-0.537,-0.917,1.072,walk
21.11352992,0.142,-0.551,-0.918,1.08,walk
21.12327194,0.145,-0.568,-0.916,1.088,walk
21.13356185,0.146,-0.59,-0.902,1.088,walk
21.14380288,0.147,-0.616,-0.89,1.092,walk
21.15706873,0.15,-0.637,-0.878,1.095,walk
21.17922974,0.167,-0.682,-0.86,1.11,walk
21.17945671,0.167,-0.682,-0.86,1.11,walk
21.18265486,0.183,-0.703,-0.854,1.121,walk
21.19913387,0.199,-0.718,-0.85,1.13,walk
21.20300293,0.211,-0.721,-0.853,1.137,walk
21.21565294,0.222,-0.711,-0.869,1.145,walk
21.22339773,0.231,-0.686,-0.895,1.151,walk
21.23354197,0.246,-0.659,-0.934,1.169,walk
21.24356079,0.278,-0.663,-0.977,1.213,walk
21.25718284,0.311,-0.686,-1.008,1.258,walk
21.27774382,0.328,-0.748,-1.051,1.331,walk
21.27799392,0.328,-0.748,-1.051,1.331,walk
21.28276873,0.315,-0.768,-1.044,1.334,walk
21.29284573,0.294,-0.782,-1.013,1.313,walk
21.3029418,0.276,-0.796,-0.989,1.299,walk
21.31323791,0.252,-0.794,-0.978,1.285,walk
21.32326174,0.219,-0.763,-0.972,1.255,walk
21.33347273,0.187,-0.699,-0.977,1.216,walk
21.34347296,0.165,-0.617,-0.997,1.184,walk
21.35689878,0.153,-0.531,-1.029,1.168,walk
21.377913,0.178,-0.405,-1.04,1.13,walk
21.37816572,0.178,-0.405,-1.04,1.13,walk
21.38256073,0.184,-0.349,-1.02,1.094,walk
21.39271092,0.201,-0.324,-0.995,1.066,walk
21.4029429,0.222,-0.333,-0.953,1.034,walk
21.4133389,0.238,-0.352,-0.91,1.004,walk
21.4230938,0.248,-0.365,-0.882,0.986,walk
21.43316174,0.246,-0.364,-0.863,0.968,walk
21.44341493,0.238,-0.347,-0.842,0.941,walk
21.47620487,0.228,-0.261,-0.778,0.852,walk
21.47645903,0.228,-0.261,-0.778,0.852,walk
21.47670698,0.228,-0.261,-0.778,0.852,walk
21.48283792,0.238,-0.248,-0.754,0.829,walk
21.49296093,0.252,-0.249,-0.732,0.813,walk
21.50310683,0.265,-0.265,-0.707,0.8,walk
21.51321483,0.271,-0.285,-0.682,0.787,walk
21.52330589,0.267,-0.306,-0.666,0.78,walk
21.53320193,0.25,-0.33,-0.66,0.779,walk
21.5433588,0.214,-0.353,-0.663,0.781,walk
21.58032274,0.065,-0.379,-0.677,0.779,walk
21.58061695,0.065,-0.379,-0.677,0.779,walk
21.58083892,0.065,-0.379,-0.677,0.779,walk
21.58271194,0.03,-0.381,-0.68,0.78,walk
21.59289885,-0.002,-0.374,-0.676,0.773,walk
21.60295296,-0.026,-0.373,-0.671,0.768,walk
21.6132288,-0.047,-0.382,-0.673,0.775,walk
21.62281394,-0.053,-0.401,-0.667,0.78,walk
21.63328791,-0.047,-0.423,-0.655,0.781,walk
21.643466,-0.037,-0.446,-0.644,0.784,walk
21.67865705,-0.019,-0.513,-0.687,0.858,walk
21.67891884,-0.019,-0.513,-0.687,0.858,walk
21.6791389,-0.019,-0.513,-0.687,0.858,walk
21.68231678,-0.031,-0.525,-0.739,0.907,walk
21.69287682,-0.043,-0.536,-0.795,0.96,walk
21.70274687,-0.038,-0.544,-0.839,1.001,walk
21.71315789,-0.014,-0.549,-0.877,1.035,walk
21.72289991,0.016,-0.556,-0.915,1.071,walk
21.73310089,0.052,-0.569,-0.948,1.107,walk
21.74320292,0.093,-0.596,-0.977,1.148,walk
21.75670385,0.136,-0.637,-1.003,1.196,walk
21.77958393,0.221,-0.738,-1.079,1.326,walk
21.77985382,0.221,-0.738,-1.079,1.326,walk
21.78210974,0.251,-0.781,-1.119,1.387,walk
21.80232787,0.26,-0.82,-1.161,1.445,walk
21.80398583,0.26,-0.82,-1.161,1.445,walk
21.81431389,0.242,-0.823,-1.187,1.465,walk
21.82314682,0.214,-0.809,-1.23,1.488,walk
21.83268499,0.175,-0.774,-1.276,1.503,walk
21.84302473,0.124,-0.709,-1.313,1.497,walk
21.87646484,-0.027,-0.5,-1.383,1.471,walk
21.87671804,-0.027,-0.5,-1.383,1.471,walk
21.87694192,-0.027,-0.5,-1.383,1.471,walk
21.88211203,-0.085,-0.445,-1.361,1.434,walk
21.89250684,-0.144,-0.374,-1.32,1.379,walk
21.90258384,-0.186,-0.311,-1.257,1.308,walk
21.91289186,-0.204,-0.274,-1.171,1.22,walk
21.922544,-0.205,-0.257,-1.077,1.126,walk
21.93297195,-0.185,-0.246,-0.985,1.032,walk
21.94314575,-0.143,-0.239,-0.895,0.937,walk
21.97950482,0.019,-0.247,-0.69,0.733,walk
21.9797349,0.019,-0.247,-0.69,0.733,walk
21.97995281,0.019,-0.247,-0.69,0.733,walk
21.98197603,0.071,-0.256,-0.663,0.714,walk
21.99257183,0.12,-0.275,-0.664,0.729,walk
22.0023129,0.161,-0.301,-0.682,0.763,walk
22.01265693,0.187,-0.329,-0.701,0.797,walk
22.02249384,0.194,-0.356,-0.717,0.824,walk
22.03278971,0.181,-0.378,-0.726,0.838,walk
22.04291677,0.156,-0.397,-0.725,0.841,walk
22.05682182,0.123,-0.41,-0.718,0.836,walk
22.08067703,0.067,-0.472,-0.665,0.818,walk
22.08097601,0.067,-0.472,-0.665,0.818,walk
22.08256483,0.044,-0.493,-0.623,0.796,walk
22.10234404,0.005,-0.499,-0.535,0.732,walk
22.10262084,0.005,-0.499,-0.535,0.732,walk
22.11251402,0.012,-0.511,-0.498,0.714,walk
22.12239981,0.025,-0.524,-0.473,0.706,walk
22.13284302,0.038,-0.528,-0.458,0.7,walk
22.14294791,0.062,-0.524,-0.455,0.697,walk
22.15615988,0.094,-0.519,-0.464,0.702,walk
22.17866278,0.151,-0.518,-0.529,0.756,walk
22.17895293,0.151,-0.518,-0.529,0.756,walk
22.18187571,0.177,-0.534,-0.558,0.792,walk
22.19220591,0.195,-0.554,-0.578,0.824,walk
22.202425,0.205,-0.574,-0.601,0.856,walk
22.2124939,0.21,-0.597,-0.631,0.894,walk
22.22229791,0.21,-0.612,-0.671,0.932,walk
22.23276591,0.202,-0.619,-0.712,0.965,walk
22.24263,0.187,-0.624,-0.757,0.999,walk
22.256145,0.171,-0.623,-0.802,1.03,walk
22.27940488,0.161,-0.614,-0.889,1.092,walk
22.27967286,0.161,-0.614,-0.889,1.092,walk
22.28195286,0.169,-0.611,-0.924,1.121,walk
22.30257702,0.197,-0.623,-0.974,1.173,walk
22.30293393,0.197,-0.623,-0.974,1.173,walk
22.31235886,0.221,-0.641,-0.998,1.207,walk
22.32235885,0.244,-0.665,-1.007,1.231,walk
22.33254671,0.261,-0.696,-1.01,1.254,walk
22.34278297,0.27,-0.722,-1.013,1.273,walk
22.37570691,0.27,-0.798,-0.97,1.285,walk
22.37597394,0.27,-0.798,-0.97,1.285,walk
22.37621188,0.27,-0.798,-0.97,1.285,walk
22.38196182,0.268,-0.825,-0.948,1.285,walk
22.39219904,0.26,-0.852,-0.93,1.288,walk
22.4024868,0.247,-0.873,-0.924,1.295,walk
22.41219282,0.233,-0.883,-0.928,1.302,walk
22.42244887,0.223,-0.882,-0.94,1.308,walk
22.43281388,0.221,-0.86,-0.956,1.305,walk
22.44259977,0.232,-0.812,-0.977,1.291,walk
22.47968888,0.315,-0.605,-1.104,1.298,walk
22.47996902,0.315,-0.605,-1.104,1.298,walk
22.4803679,0.315,-0.605,-1.104,1.298,walk
22.48199797,0.338,-0.52,-1.116,1.277,walk
22.49208593,0.339,-0.445,-1.127,1.258,walk
22.50203085,0.328,-0.393,-1.141,1.251,walk
22.51241994,0.319,-0.37,-1.136,1.237,walk
22.52206492,0.313,-0.368,-1.115,1.215,walk
22.53258896,0.304,-0.366,-1.083,1.183,walk
22.54248381,0.296,-0.365,-1.035,1.137,walk
22.57767677,0.287,-0.356,-0.837,0.954,walk
22.57793188,0.287,-0.356,-0.837,0.954,walk
22.5781498,0.287,-0.356,-0.837,0.954,walk
22.58149791,0.29,-0.323,-0.773,0.887,walk
22.59197783,0.306,-0.291,-0.719,0.834,walk
22.60194683,0.331,-0.269,-0.681,0.804,walk
22.61202288,0.357,-0.266,-0.66,0.796,walk
22.62181902,0.376,-0.27,-0.647,0.796,walk
22.63294792,0.38,-0.274,-0.628,0.783,walk
22.64357996,0.358,-0.278,-0.616,0.765,walk
22.67609191,0.231,-0.316,-0.572,0.693,walk
22.67631888,0.231,-0.316,-0.572,0.693,walk
22.67655802,0.231,-0.316,-0.572,0.693,walk
22.68177176,0.177,-0.318,-0.561,0.669,walk
22.69193697,0.141,-0.33,-0.55,0.657,walk
22.70194292,0.118,-0.342,-0.533,0.644,walk
22.71226072,0.097,-0.346,-0.51,0.624,walk
22.72227001,0.078,-0.349,-0.486,0.603,walk
22.73222589,0.071,-0.358,-0.465,0.591,walk
22.74225187,0.072,-0.376,-0.445,0.587,walk
22.77745199,0.109,-0.448,-0.445,0.641,walk
22.77784204,0.109,-0.448,-0.445,0.641,walk
22.77806902,0.109,-0.448,-0.445,0.641,walk
22.78134298,0.146,-0.478,-0.469,0.685,walk
22.79179573,0.187,-0.504,-0.497,0.732,walk
22.80175781,0.227,-0.532,-0.534,0.787,walk
22.81209373,0.264,-0.566,-0.573,0.848,walk
22.82217693,0.303,-0.613,-0.595,0.906,walk
22.83217096,0.337,-0.664,-0.61,0.963,walk
22.84230995,0.365,-0.714,-0.647,1.03,walk
22.87729883,0.427,-0.837,-0.773,1.217,walk
22.87754774,0.427,-0.837,-0.773,1.217,walk
22.87777472,0.427,-0.837,-0.773,1.217,walk
22.88143206,0.422,-0.861,-0.828,1.267,walk
22.89163494,0.416,-0.892,-0.899,1.333,walk
22.90174985,0.4,-0.898,-0.973,1.383,walk
22.91185474,0.381,-0.891,-1.036,1.419,walk
22.92183781,0.367,-0.888,-1.089,1.452,walk
22.93210697,0.357,-0.886,-1.133,1.482,walk
22.94201589,0.342,-0.883,-1.152,1.491,walk
22.95625305,0.321,-0.872,-1.152,1.48,walk
22.97902393,0.284,-0.826,-1.085,1.393,walk
22.97926688,0.284,-0.826,-1.085,1.393,walk
22.98103285,0.262,-0.78,-1.047,1.332,walk
22.99921584,0.244,-0.714,-1.028,1.275,walk
23.00139689,0.236,-0.65,-1.032,1.242,walk
23.01471591,0.236,-0.611,-1.072,1.256,walk
23.02153087,0.234,-0.561,-1.104,1.26,walk
23.03203106,0.201,-0.473,-1.171,1.279,walk
23.04185987,0.155,-0.374,-1.272,1.335,walk
23.07515287,0.007,-0.132,-1.4,1.406,walk
23.07539082,0.007,-0.132,-1.4,1.406,walk
23.07560873,0.007,-0.132,-1.4,1.406,walk
23.08105803,-0.013,-0.101,-1.38,1.384,walk
23.09142971,-0.009,-0.102,-1.329,1.333,walk
23.10135484,0.009,-0.119,-1.258,1.264,walk
23.11180973,0.038,-0.152,-1.175,1.185,walk
23.12157488,0.066,-0.193,-1.084,1.103,walk
23.1318109,0.086,-0.233,-0.997,1.027,walk
23.14192891,0.093,-0.264,-0.918,0.96,walk
23.17536974,0.07,-0.37,-0.735,0.826,walk
23.17565084,0.07,-0.37,-0.735,0.826,walk
23.1760509,0.07,-0.37,-0.735,0.826,walk
23.18106389,0.061,-0.421,-0.697,0.817,walk
23.19172192,0.045,-0.426,-0.662,0.789,walk
23.20121193,0.009,-0.42,-0.629,0.756,walk
23.21167088,-0.013,-0.419,-0.594,0.727,walk
23.22148991,0.007,-0.433,-0.564,0.711,walk
23.23173285,0.024,-0.448,-0.541,0.703,walk
23.24175978,0.025,-0.446,-0.523,0.688,walk
23.27844,0.057,-0.46,-0.46,0.653,walk
23.27877688,0.057,-0.46,-0.46,0.653,walk
23.27907896,0.057,-0.46,-0.46,0.653,walk
23.28133488,0.077,-0.474,-0.441,0.652,walk
23.29130793,0.104,-0.486,-0.423,0.653,walk
23.30122995,0.133,-0.498,-0.411,0.659,walk
23.31163502,0.166,-0.515,-0.397,0.671,walk
23.32142782,0.195,-0.539,-0.383,0.689,walk
23.33162093,0.221,-0.557,-0.372,0.705,walk
23.3418889,0.252,-0.575,-0.367,0.727,walk
23.35517073,0.288,-0.598,-0.385,0.767,walk
23.37761092,0.343,-0.648,-0.488,0.881,walk
23.37802982,0.343,-0.648,-0.488,0.881,walk
23.38104296,0.346,-0.643,-0.557,0.918,walk
23.39094973,0.341,-0.632,-0.638,0.961,walk
23.4010458,0.332,-0.636,-0.722,1.018,walk
23.41155887,0.319,-0.641,-0.801,1.074,walk
23.42129278,0.298,-0.639,-0.885,1.132,walk
23.4316988,0.273,-0.63,-0.972,1.19,walk
23.44146204,0.255,-0.63,-1.06,1.259,walk
23.47409773,0.237,-0.63,-1.18,1.358,walk
23.47435093,0.237,-0.63,-1.18,1.358,walk
23.47457385,0.237,-0.63,-1.18,1.358,walk
23.4807229,0.229,-0.622,-1.21,1.38,walk
23.49120784,0.249,-0.637,-1.226,1.404,walk
23.50140381,0.291,-0.681,-1.238,1.443,walk
23.51131988,0.337,-0.722,-1.242,1.476,walk
23.52157092,0.368,-0.742,-1.237,1.489,walk
23.53125381,0.373,-0.742,-1.229,1.483,walk
23.54160786,0.35,-0.707,-1.217,1.45,walk
23.57858896,0.302,-0.592,-1.095,1.281,walk
23.57884979,0.302,-0.592,-1.095,1.281,walk
23.5790689,0.302,-0.592,-1.095,1.281,walk
23.58110094,0.311,-0.558,-1.02,1.204,walk
23.59103394,0.332,-0.521,-0.95,1.133,walk
23.60110688,0.363,-0.506,-0.905,1.099,walk
23.61132789,0.401,-0.498,-0.859,1.071,walk
23.62127876,0.439,-0.494,-0.823,1.056,walk
23.63143587,0.472,-0.498,-0.796,1.051,walk
23.64151287,0.496,-0.518,-0.78,1.06,walk
23.67713404,0.448,-0.578,-0.767,1.06,walk
23.67755604,0.448,-0.578,-0.767,1.06,walk
23.67778683,0.448,-0.578,-0.767,1.06,walk
23.68063188,0.38,-0.551,-0.757,1.01,walk
23.69073582,0.314,-0.527,-0.748,0.967,walk
23.70098495,0.251,-0.503,-0.737,0.927,walk
23.71125484,0.197,-0.472,-0.725,0.887,walk
23.72145176,0.158,-0.449,-0.714,0.858,walk
23.73155284,0.13,-0.43,-0.689,0.823,walk
23.74141073,0.107,-0.407,-0.656,0.779,walk
23.75472593,0.086,-0.387,-0.622,0.738,walk
23.77778387,0.059,-0.359,-0.568,0.675,walk
23.77816391,0.059,-0.359,-0.568,0.675,walk
23.78042603,0.055,-0.361,-0.544,0.655,walk
23.79053402,0.054,-0.36,-0.507,0.624,walk
23.80072188,0.055,-0.356,-0.48,0.6,walk
23.81113887,0.066,-0.357,-0.47,0.594,walk
23.82096481,0.085,-0.37,-0.472,0.606,walk
23.83115387,0.111,-0.39,-0.477,0.626,walk
23.84127188,0.138,-0.408,-0.477,0.643,walk
23.87413383,0.209,-0.455,-0.512,0.716,walk
23.87437582,0.209,-0.455,-0.512,0.716,walk
23.87459683,0.209,-0.455,-0.512,0.716,walk
23.88031983,0.227,-0.469,-0.541,0.751,walk
23.89074898,0.238,-0.485,-0.576,0.79,walk
23.90076494,0.245,-0.511,-0.616,0.837,walk
23.91079283,0.263,-0.545,-0.649,0.887,walk
23.920928,0.285,-0.585,-0.688,0.947,walk
23.93113685,0.309,-0.623,-0.742,1.017,walk
23.94131804,0.328,-0.67,-0.814,1.104,walk
23.95465374,0.331,-0.733,-0.907,1.212,walk
23.97724104,0.298,-0.83,-1.071,1.387,walk
23.97766685,0.298,-0.83,-1.071,1.387,walk
23.98023081,0.268,-0.842,-1.123,1.429,walk
23.99028301,0.243,-0.84,-1.15,1.445,walk
24.00054693,0.228,-0.842,-1.146,1.44,walk
24.01079893,0.222,-0.852,-1.129,1.432,walk
24.02068377,0.239,-0.882,-1.111,1.439,walk
24.03118086,0.262,-0.934,-1.078,1.45,walk
24.04106188,0.252,-0.927,-1.025,1.405,walk
24.07342482,0.189,-0.827,-0.943,1.268,walk
24.07369375,0.189,-0.827,-0.943,1.268,walk
24.07391691,0.189,-0.827,-0.943,1.268,walk
24.08011794,0.164,-0.77,-0.952,1.235,walk
24.09056997,0.139,-0.696,-0.976,1.207,walk
24.10059404,0.121,-0.631,-0.981,1.173,walk
24.11071587,0.111,-0.582,-0.967,1.134,walk
24.12075591,0.107,-0.541,-0.946,1.095,walk
